3,0.750000,0.596939,1.107828,0.011193,-0.038563,0.248928,0.277574,-0.225733,0.042697,-1.128809,-1.401496
8,0.777778,0.546737,0.969715,-0.026728,-0.011947,0.290197,0.281224,0.035965,0.020769,-1.570521,-1.310062
4,0.888889,0.464506,1.024221,0.017719,0.005476,0.237288,0.252384,-0.404608,-0.276133,-1.004361,-1.166508
9,0.777778,0.574956,0.969346,-0.010371,0.005112,0.277615,0.272346,-0.066023,-0.209619,-1.421574,-1.220942
7,0.777778,0.449735,1.233622,-0.000280,-0.094916,0.214499,0.269122,-0.134247,0.488422,-0.597769,-1.106819
6,0.807692,0.611722,0.983835,-0.043770,-0.036274,0.274300,0.274969,0.150159,0.123068,-1.392909,-1.240767
3,0.846154,0.620629,1.075917,0.021639,-0.015168,0.251583,0.288652,-0.252413,-0.030722,-1.129477,-1.437440
8,0.785714,0.555195,0.957097,-0.026449,-0.005221,0.274975,0.275481,-0.001058,-0.022579,-1.481838,-1.257092
2,0.814815,0.636364,1.018859,-0.003848,-0.013032,0.248053,0.290102,-0.068451,0.013690,-1.135776,-1.442289
5,0.814815,0.681818,1.007880,-0.022559,-0.026292,0.256325,0.273653,-0.011379,0.025543,-1.266482,-1.250524
1,0.592593,0.557870,1.269041,0.078060,-0.044491,0.220346,0.251998,-0.639704,0.259704,-0.331984,-1.038139
8,0.814815,0.558923,0.979260,-0.017798,-0.007586,0.286142,0.279283,-0.006130,-0.038906,-1.546074,-1.298070
4,0.846154,0.519231,1.058826,0.032293,0.002720,0.248363,0.255668,-0.401004,-0.229563,-1.071553,-1.223830
2,0.884615,0.628763,1.023605,-0.004741,-0.016162,0.248859,0.290735,-0.072521,0.033064,-1.144173,-1.448211
3,0.846154,0.585664,1.071842,0.015739,-0.018829,0.242467,0.284552,-0.266978,-0.039845,-1.082235,-1.409605
5,0.846154,0.617133,1.040929,0.002318,-0.017433,0.253278,0.281064,0.010690,-0.027563,-1.297527,-1.308956
9,0.814815,0.575758,1.001396,-0.009171,-0.009855,0.267468,0.269023,-0.097295,-0.095025,-1.363906,-1.235239
6,0.884615,0.595318,1.029221,-0.021861,-0.035436,0.273417,0.272896,0.050400,0.120866,-1.414408,-1.239231
8,0.769231,0.548077,0.985035,-0.022105,-0.014845,0.294944,0.281873,-0.025301,-0.001179,-1.602247,-1.265868
5,0.880000,0.641818,1.027833,-0.004893,-0.018300,0.257220,0.273599,-0.034435,-0.006422,-1.273085,-1.260117
3,0.807692,0.600733,1.103316,0.030052,-0.019583,0.251665,0.288808,-0.302720,0.001354,-1.107046,-1.423862
6,0.846154,0.610140,0.986694,-0.035686,-0.029425,0.272780,0.277570,0.047475,0.100722,-1.419916,-1.296627
7,0.846154,0.470280,1.227727,-0.025515,-0.113526,0.213277,0.278367,0.044898,0.505429,-0.604640,-1.097625
9,0.851852,0.624799,0.973888,-0.013335,-0.000286,0.270887,0.272432,-0.047107,-0.120322,-1.391988,-1.233074
5,0.821429,0.627329,1.003541,-0.028304,-0.029968,0.255122,0.264203,0.040848,-0.063981,-1.248814,-1.240035
4,0.857143,0.465774,1.037679,0.025825,0.006732,0.243160,0.249885,-0.440379,-0.302655,-1.021497,-1.125547
9,0.846154,0.596154,0.936687,-0.018662,0.013873,0.276671,0.271729,-0.075048,-0.201060,-1.417593,-1.200975
3,0.785714,0.602273,1.070259,0.025239,-0.009241,0.248736,0.288208,-0.275312,-0.022046,-1.094587,-1.428886
3,0.851852,0.590982,1.093868,0.022924,-0.021950,0.247830,0.282377,-0.253888,-0.030156,-1.081708,-1.427520
6,0.807692,0.582418,1.015018,-0.030548,-0.037494,0.284970,0.281275,0.056248,0.134021,-1.485385,-1.293059
7,0.884615,0.446488,1.208294,-0.032487,-0.113080,0.207141,0.283939,0.097155,0.480420,-0.494820,-1.183440
7,0.884615,0.461538,1.223905,-0.017328,-0.105630,0.209274,0.283775,-0.010302,0.438167,-0.596183,-1.200675
5,0.814815,0.654882,1.032917,-0.014373,-0.029849,0.256654,0.277661,-0.023547,0.037024,-1.271192,-1.297177
9,0.814815,0.616162,0.970761,-0.015897,-0.001316,0.272138,0.274030,-0.027686,-0.102870,-1.396624,-1.264140
7,0.884615,0.456522,1.249211,-0.017598,-0.113835,0.212305,0.279271,-0.040532,0.478730,-0.574278,-1.144791
1,0.629630,0.520697,1.327824,0.096111,-0.051062,0.220879,0.253975,-0.750784,0.308668,-0.204734,-1.028123
8,0.777778,0.548501,0.989781,-0.015541,-0.010539,0.282375,0.281709,-0.013818,-0.031068,-1.537414,-1.294430
2,0.851852,0.589372,1.006144,0.007246,0.004149,0.244316,0.292549,-0.135834,-0.073563,-1.094984,-1.477681
3,0.846154,0.576923,1.088443,0.033058,-0.010256,0.249588,0.291194,-0.279370,-0.052994,-1.142604,-1.452059
4,0.851852,0.475040,1.031073,0.021297,0.005587,0.249261,0.254693,-0.388548,-0.271000,-1.095054,-1.174413
6,0.846154,0.562937,1.039951,-0.023998,-0.042284,0.278891,0.274954,0.097138,0.181747,-1.454052,-1.209035
1,0.629630,0.559913,1.287800,0.078851,-0.050512,0.225571,0.254842,-0.635247,0.302215,-0.410993,-1.030899
4,0.888889,0.478395,1.019986,0.018280,0.008124,0.245537,0.249749,-0.372794,-0.285606,-1.094375,-1.130774
6,0.777778,0.566138,0.994192,-0.040128,-0.037441,0.278407,0.277532,0.077992,0.155222,-1.459577,-1.272952
7,0.851852,0.457327,1.294989,-0.010410,-0.121935,0.214261,0.278492,-0.054818,0.557543,-0.604955,-1.048448
8,0.846154,0.531469,1.002670,-0.020484,-0.021761,0.288938,0.279845,-0.113396,0.025095,-1.561885,-1.274685
6,0.846154,0.573427,1.018209,-0.029102,-0.037523,0.275396,0.267873,0.114269,0.159970,-1.408978,-1.130930
5,0.814815,0.631313,1.010409,-0.021091,-0.026025,0.262628,0.280505,0.034882,0.013228,-1.314356,-1.298193
2,0.888889,0.572531,1.028877,0.007300,-0.006938,0.241325,0.296645,-0.125432,-0.000609,-1.065239,-1.495995
2,0.884615,0.602007,0.995502,-0.011715,-0.009509,0.250509,0.293301,-0.058342,-0.012692,-1.163748,-1.464876
4,0.857143,0.441964,1.041627,0.020062,-0.000722,0.242572,0.249654,-0.409136,-0.258096,-1.063917,-1.111013
1,0.555556,0.496296,1.308296,0.095688,-0.044684,0.216547,0.249824,-0.807283,0.302070,-0.115793,-0.956109
3,0.846154,0.573427,1.060363,0.011779,-0.017355,0.249535,0.286853,-0.240441,-0.032424,-1.157522,-1.426969
8,0.807692,0.525641,0.981267,-0.022648,-0.013535,0.294687,0.283615,0.013443,-0.000018,-1.599654,-1.311160
1,0.615385,0.536058,1.305502,0.085202,-0.051742,0.219876,0.251262,-0.693223,0.320271,-0.273263,-0.985256
8,0.846154,0.538462,1.005307,-0.003247,-0.005869,0.281428,0.276426,-0.034093,-0.102704,-1.536347,-1.251772
4,0.821429,0.486025,1.065914,0.031741,-0.001141,0.247686,0.249424,-0.443015,-0.245102,-1.035312,-1.155533
2,0.884615,0.610368,1.006422,-0.006015,-0.009168,0.243555,0.289848,-0.058901,0.018281,-1.086930,-1.462806
6,0.846154,0.578671,0.947878,-0.048750,-0.023937,0.269567,0.271962,0.124301,0.068622,-1.377757,-1.276357
9,0.880000,0.618182,0.980303,-0.007888,0.002000,0.276244,0.271329,-0.058528,-0.163545,-1.424093,-1.225773
7,0.814815,0.473064,1.223104,-0.025396,-0.111968,0.213154,0.281127,0.044152,0.501956,-0.631985,-1.131330
1,0.592593,0.557870,1.261937,0.076763,-0.042954,0.221869,0.251176,-0.634721,0.251658,-0.374424,-1.028151
3,0.750000,0.615646,1.056472,0.018022,-0.009669,0.247279,0.283189,-0.245156,-0.021694,-1.100677,-1.395198
3,0.846154,0.596154,1.109389,0.034924,-0.017821,0.249583,0.287311,-0.306187,-0.028966,-1.097065,-1.430890
6,0.807692,0.586081,1.045266,-0.032143,-0.052404,0.277667,0.273290,0.106801,0.264307,-1.421568,-1.157623
9,0.777778,0.582011,0.925936,-0.018326,0.020202,0.273835,0.264823,-0.059564,-0.159624,-1.408600,-1.209008
1,0.607143,0.552521,1.274655,0.084880,-0.041146,0.222370,0.254592,-0.677730,0.250376,-0.286299,-1.031707
3,0.846154,0.582168,1.050691,0.014060,-0.010742,0.252602,0.288493,-0.266832,-0.045760,-1.174642,-1.419435
7,0.814815,0.468013,1.239720,-0.011445,-0.105915,0.212647,0.283519,-0.073263,0.444024,-0.623079,-1.201749
6,0.814815,0.614478,1.006722,-0.024782,-0.027955,0.267139,0.271884,0.055781,0.101496,-1.381052,-1.219436
8,0.777778,0.525573,0.960647,-0.025407,-0.005966,0.290848,0.277666,0.057837,0.023633,-1.570176,-1.297432
4,0.851852,0.439614,1.034651,0.020624,0.003188,0.245792,0.248150,-0.483612,-0.246335,-1.023227,-1.103933
5,0.807692,0.626374,1.028684,-0.008911,-0.022605,0.252207,0.276056,-0.005963,0.005541,-1.257246,-1.269867
8,0.807692,0.538462,1.012705,-0.024781,-0.030743,0.290388,0.283945,0.034118,0.071071,-1.582795,-1.322458
9,0.800000,0.572000,0.974198,-0.011538,0.001399,0.280707,0.277848,-0.097009,-0.138624,-1.469111,-1.263127
2,0.807692,0.633700,1.006902,-0.007294,-0.010671,0.256403,0.291148,-0.054101,-0.033655,-1.208793,-1.434150
7,0.846154,0.465035,1.244511,-0.021702,-0.115674,0.212071,0.276180,-0.014141,0.489586,-0.632173,-1.112672
2,0.884615,0.591973,1.032539,0.006509,-0.009452,0.246587,0.292783,-0.109489,0.003087,-1.125898,-1.464241
3,0.807692,0.575092,1.102967,0.026084,-0.023028,0.248419,0.291389,-0.311035,0.016340,-1.083266,-1.462640
4,0.923077,0.442308,1.006818,0.014493,0.011009,0.245806,0.252395,-0.409602,-0.299006,-1.110263,-1.161814
9,0.814815,0.543771,0.998212,0.000422,0.001319,0.273232,0.275621,-0.056926,-0.124030,-1.443319,-1.258223
7,0.851852,0.438003,1.298040,-0.010230,-0.122685,0.207709,0.279754,-0.058475,0.533994,-0.513753,-1.090189
6,0.807692,0.560440,0.990006,-0.041083,-0.036450,0.277647,0.274513,0.079183,0.170195,-1.450034,-1.250985
4,0.851852,0.441224,1.089716,0.036020,-0.008110,0.246378,0.248880,-0.470257,-0.225334,-1.039066,-1.164156
5,0.880000,0.620000,1.017731,-0.013996,-0.022463,0.257775,0.275115,0.005586,0.015305,-1.289346,-1.235761
8,0.807692,0.514652,0.974649,-0.024148,-0.011771,0.294535,0.284920,-0.035672,-0.040167,-1.611318,-1.319396
6,0.777778,0.564374,1.013144,-0.034821,-0.040856,0.275052,0.273494,0.079954,0.163470,-1.431301,-1.220876
2,0.846154,0.592657,1.018998,-0.003218,-0.012480,0.247392,0.296746,-0.084527,0.005417,-1.136323,-1.496116
9,0.807692,0.564103,0.982956,-0.010977,-0.002498,0.285800,0.280466,-0.090657,-0.130871,-1.495064,-1.272764
2,0.884615,0.637124,1.014259,-0.004850,-0.011811,0.248471,0.292762,-0.067640,-0.021656,-1.121538,-1.467271
6,0.880000,0.603636,1.012672,-0.032585,-0.038434,0.273634,0.270101,0.063765,0.111531,-1.426135,-1.220901
5,0.851852,0.624799,1.054043,-0.004370,-0.029782,0.253434,0.271436,0.004333,-0.028398,-1.267415,-1.288665
8,0.750000,0.537415,0.987033,-0.021097,-0.014806,0.283704,0.276456,0.050028,0.053933,-1.516601,-1.295509
3,0.846154,0.606643,1.106001,0.033141,-0.017956,0.249283,0.284806,-0.282998,-0.003482,-1.109788,-1.432440
6,0.880000,0.596364,1.008310,-0.040604,-0.044390,0.279515,0.270336,0.102028,0.168811,-1.459994,-1.188553
